judul,link,halaman_sumber
"Bansos BPNT Desember 2024: Jadwal Cair, Nominal, dan Cara Ceknya",https://www.detik.com/sumbagsel/berita/d-7675394/bansos-bpnt-desember-2024-jadwal-cair-nominal-dan-cara-ceknya,https://www.detik.com/search/searchall?query=blt&page=31
Risma Ungkap Biang Kerok Anggaran Kemensos Turun di 2024,https://finance.detik.com/berita-ekonomi-bisnis/d-7279661/risma-ungkap-biang-kerok-anggaran-kemensos-turun-di-2024,https://www.detik.com/search/searchall?query=blt&page=31
"Potret Antrean Warga Ambil BLT UMKM Rp 1,2 Juta di Rorotan",https://finance.detik.com/foto-bisnis/d-5538299/potret-antrean-warga-ambil-blt-umkm-rp-1-2-juta-di-rorotan,https://www.detik.com/search/searchall?query=blt&page=31
"Ojol Protes Tak Masuk Kriteria Subsidi BBM, Ini Kata Menteri Bahlil",https://www.detik.com/sumut/berita/d-7663019/ojol-protes-tak-masuk-kriteria-subsidi-bbm-ini-kata-menteri-bahlil,https://www.detik.com/search/searchall?query=blt&page=31
Bahlil Jawab Protes Ojol soal Tak Masuk Kriteria Penerima BBM Subsidi,https://finance.detik.com/energi/d-7662811/bahlil-jawab-protes-ojol-soal-tak-masuk-kriteria-penerima-bbm-subsidi,https://www.detik.com/search/searchall?query=blt&page=31
Ini Bocoran Skema Baru Subsidi BBM yang Bakal Diumumkan Prabowo,https://www.detik.com/jateng/bisnis/d-7662745/ini-bocoran-skema-baru-subsidi-bbm-yang-bakal-diumumkan-prabowo,https://www.detik.com/search/searchall?query=blt&page=31
Spirit Milad di Tengah Tantangan Perekonomian,https://news.detik.com/kolom/d-7878001/spirit-milad-di-tengah-tantangan-perekonomian,https://www.detik.com/search/searchall?query=blt&page=31
Realokasi Subsidi dan Transformasi Sektor Energi,https://news.detik.com/kolom/d-7661280/realokasi-subsidi-dan-transformasi-sektor-energi,https://www.detik.com/search/searchall?query=blt&page=32
Risma Jelaskan Alasan Bansos 2023 Tak Cair Januari-Ferbuari Seperti 2024,https://news.detik.com/pemilu/d-7279747/risma-jelaskan-alasan-bansos-2023-tak-cair-januari-ferbuari-seperti-2024,https://www.detik.com/search/searchall?query=blt&page=32
Dinsos Bone Tegur Kades Ancam Warga Tarik Bansos gegara Calegnya Tak Didukung,https://www.detik.com/sulsel/watampone/d-7237292/dinsos-bone-tegur-kades-ancam-warga-tarik-bansos-gegara-calegnya-tak-didukung,https://www.detik.com/search/searchall?query=blt&page=32
"Ribuan Warga Filipina Ramai-ramai Ikut Vaksinasi Covid, Takut BLT Dicabut",https://20.detik.com/detikflash/20210806-210806062/ribuan-warga-filipina-ramai-ramai-ikut-vaksinasi-covid-takut-blt-dicabut,https://www.detik.com/search/searchall?query=blt&page=32
Pengusaha Ungkap Biang Kerok Pusat Belanja Berguguran,https://finance.detik.com/berita-ekonomi-bisnis/d-7902189/pengusaha-ungkap-biang-kerok-pusat-belanja-berguguran,https://www.detik.com/search/searchall?query=blt&page=32
"Cek Bansos Kemensos 2024, Mulai dari PKH hingga Beras 10 Kg",https://finance.detik.com/berita-ekonomi-bisnis/d-7475957/cek-bansos-kemensos-2024-mulai-dari-pkh-hingga-beras-10-kg,https://www.detik.com/search/searchall?query=blt&page=32
"Didemo-Dituduh Warga Korupsi, Kades Winong Pati: Nggak Bener Itu!",https://www.detik.com/jateng/berita/d-7526248/didemo-dituduh-warga-korupsi-kades-winong-pati-nggak-bener-itu,https://www.detik.com/search/searchall?query=blt&page=32
Ini Syarat Ambil BLT Tahap 2 Untuk UMKM,https://finance.detik.com/foto-bisnis/d-5526621/ini-syarat-ambil-blt-tahap-2-untuk-umkm,https://www.detik.com/search/searchall?query=blt&page=32
Jabar Hari Ini: MA Tolak PK 7 Terpidana Kasus Vina Cirebon,https://www.detik.com/jabar/berita/d-7689475/jabar-hari-ini-ma-tolak-pk-7-terpidana-kasus-vina-cirebon,https://www.detik.com/search/searchall?query=blt&page=32
Kagetnya Ani Saat Namanya Dibahas di Debat Paslon Pilbup Indramayu,https://www.detik.com/jabar/cirebon-raya/d-7627693/kagetnya-ani-saat-namanya-dibahas-di-debat-paslon-pilbup-indramayu,https://www.detik.com/search/searchall?query=blt&page=32
Bahlil Bantah Subsidi BBM cs Dialihkan ke Program 3 Juta Rumah,https://finance.detik.com/energi/d-7620045/bahlil-bantah-subsidi-bbm-cs-dialihkan-ke-program-3-juta-rumah,https://www.detik.com/search/searchall?query=blt&page=32
Andre Rosiade Bantu Warga Disabilitas Penderita Stroke di Kota Padang,https://news.detik.com/berita/d-7767407/andre-rosiade-bantu-warga-disabilitas-penderita-stroke-di-kota-padang,https://www.detik.com/search/searchall?query=blt&page=32
Cawagub Suswono Dicurhati Pedagang Pasar Soal Daya Beli Warga Menurun,https://news.detik.com/pilkada/d-7607237/cawagub-suswono-dicurhati-pedagang-pasar-soal-daya-beli-warga-menurun,https://www.detik.com/search/searchall?query=blt&page=33
Andre Rosiade Bantu Bocah Pengidap TBC Tulang di Padang,https://news.detik.com/berita/d-7602037/andre-rosiade-bantu-bocah-pengidap-tbc-tulang-di-padang,https://www.detik.com/search/searchall?query=blt&page=33
Kades di Halsel Ngaku Dikeroyok gegara Provokasi Lawan Politik di Pilkades,https://www.detik.com/sulsel/hukum-dan-kriminal/d-7244046/kades-di-halsel-ngaku-dikeroyok-gegara-provokasi-lawan-politik-di-pilkades,https://www.detik.com/search/searchall?query=blt&page=33
Cek Syarat Penerima Subsidi Gaji Rp 1 Juta dari Pemerintah,https://20.detik.com/detikflash/20210802-210802033/cek-syarat-penerima-subsidi-gaji-rp-1-juta-dari-pemerintah,https://www.detik.com/search/searchall?query=blt&page=33
"Pemerintah Targetkan 23% Bauran EBT, Realistis Dicapai?",https://finance.detik.com/ekonomi-hijau/d-7742581/pemerintah-targetkan-23-bauran-ebt-realistis-dicapai,https://www.detik.com/search/searchall?query=blt&page=33
Andre Rosiade Beri Bantuan ke Anak Penjual Roti Pengidap Cerebral Palsy,https://news.detik.com/berita/d-7595671/andre-rosiade-beri-bantuan-ke-anak-penjual-roti-pengidap-cerebral-palsy,https://www.detik.com/search/searchall?query=blt&page=33
Bahlil Jawab Faisal Basri yang Jadi Saksi di MK soal Politisasi Bansos,https://finance.detik.com/berita-ekonomi-bisnis/d-7272702/bahlil-jawab-faisal-basri-yang-jadi-saksi-di-mk-soal-politisasi-bansos,https://www.detik.com/search/searchall?query=blt&page=33
Antusias Warga Cairkan BST Rp 300 Ribu di Depok,https://finance.detik.com/foto-bisnis/d-5400661/antusias-warga-cairkan-bst-rp-300-ribu-di-depok,https://www.detik.com/search/searchall?query=blt&page=33
"Hiruk Pikuk Sengketa Pilpres, Hakim Pertanyakan Bansos Selama Masa Kampanye",https://www.detik.com/sumbagsel/berita/d-7280177/hiruk-pikuk-sengketa-pilpres-hakim-pertanyakan-bansos-selama-masa-kampanye,https://www.detik.com/search/searchall?query=blt&page=33
Cerita Caswi Berjuang Hidup Sebatang Kara di Usia Senja,https://www.detik.com/jabar/cirebon-raya/d-7572574/cerita-caswi-berjuang-hidup-sebatang-kara-di-usia-senja,https://www.detik.com/search/searchall?query=blt&page=33
Kades di Brebes 3 Tahun Tilep Dana Desa Hampir Rp 1 M untuk Judi Online,https://news.detik.com/berita/d-7412500/kades-di-brebes-3-tahun-tilep-dana-desa-hampir-rp-1-m-untuk-judi-online,https://www.detik.com/search/searchall?query=blt&page=33
"Kecewa dengan Kades, Warga Padaluyu Cianjur Segel Kantor Desa",https://www.detik.com/jabar/berita/d-7709887/kecewa-dengan-kades-warga-padaluyu-cianjur-segel-kantor-desa,https://www.detik.com/search/searchall?query=blt&page=33
Ini Cara Daftar Bansos untuk Tahun 2025 Secara Online,https://www.detik.com/jatim/wisata/d-7705828/ini-cara-daftar-bansos-untuk-tahun-2025-secara-online,https://www.detik.com/search/searchall?query=blt&page=34
ESDM Respons Rencana Prabowo Ubah Skema Subsidi BBM Jadi Tunai,https://finance.detik.com/energi/d-7561033/esdm-respons-rencana-prabowo-ubah-skema-subsidi-bbm-jadi-tunai,https://www.detik.com/search/searchall?query=blt&page=34
Cara Cek PIP Lewat HP untuk Pencairan Desember 2024,https://www.detik.com/sumbagsel/berita/d-7696137/cara-cek-pip-lewat-hp-untuk-pencairan-desember-2024,https://www.detik.com/search/searchall?query=blt&page=34
"Menkeu Percepat BLT Desa, Rp 300 Ribu/Bulan untuk 8 Juta Orang",https://20.detik.com/detikflash/20210702-210702076/menkeu-percepat-blt-desa-rp-300-ribu-bulan-untuk-8-juta-orang,https://www.detik.com/search/searchall?query=blt&page=34
4 Fakta Kades Jatimakmur Brebes Kalap Judi Online-Tilep Dana Desa Hampir Rp 1 M,https://www.detik.com/jateng/hukum-dan-kriminal/d-7412413/4-fakta-kades-jatimakmur-brebes-kalap-judi-online-tilep-dana-desa-hampir-rp-1-m,https://www.detik.com/search/searchall?query=blt&page=34
Kades Jatimakmur Brebes Tilep Dana Desa Hampir Rp 1 M buat Judi Online,https://www.detik.com/jateng/hukum-dan-kriminal/d-7412029/kades-jatimakmur-brebes-tilep-dana-desa-hampir-rp-1-m-buat-judi-online,https://www.detik.com/search/searchall?query=blt&page=34
"2 Jenis Bansos yang Cair Periode September 2024, Cek Jadwalnya di Sini!",https://www.detik.com/sulsel/berita/d-7540685/2-jenis-bansos-yang-cair-periode-september-2024-cek-jadwalnya-di-sini,https://www.detik.com/search/searchall?query=blt&page=34
Potret Pengambilan BLT Tanpa Jaga Jarak di Kantor Pos Demak,https://news.detik.com/foto-news/d-5363859/potret-pengambilan-blt-tanpa-jaga-jarak-di-kantor-pos-demak,https://www.detik.com/search/searchall?query=blt&page=34
Pemkab Pasuruan Optimalkan Penggunaan Dana DBHCHT untuk Kemajuan Daerah,https://news.detik.com/berita/d-7680419/pemkab-pasuruan-optimalkan-penggunaan-dana-dbhcht-untuk-kemajuan-daerah,https://www.detik.com/search/searchall?query=blt&page=34
Ace Luruskan Anggaran Perlinsos Rp 496 Triliun: Seakan-akan Semua Bansos,https://news.detik.com/pemilu/d-7278704/ace-luruskan-anggaran-perlinsos-rp-496-triliun-seakan-akan-semua-bansos,https://www.detik.com/search/searchall?query=blt&page=34
Pemkab Pasuruan Optimalkan Penggunaan Dana DBHCHT untuk Kemajuan Daerah,https://www.detik.com/jatim/berita/d-7678842/pemkab-pasuruan-optimalkan-penggunaan-dana-dbhcht-untuk-kemajuan-daerah,https://www.detik.com/search/searchall?query=blt&page=34
Gus Ipul Apresiasi Peran Petugas Pemulasaraan Jenazah di Pasuruan,https://www.detik.com/jatim/berita/d-7323810/gus-ipul-apresiasi-peran-petugas-pemulasaraan-jenazah-di-pasuruan,https://www.detik.com/search/searchall?query=blt&page=34
Panduan Cek NIK Penerima Bansos Desember 2024,https://www.detik.com/sumbagsel/berita/d-7675399/panduan-cek-nik-penerima-bansos-desember-2024,https://www.detik.com/search/searchall?query=blt&page=35
Apakah BPUM BRI Masih Ada? Ini Bansos yang Tersedia di 2024,https://finance.detik.com/berita-ekonomi-bisnis/d-7214990/apakah-bpum-bri-masih-ada-ini-bansos-yang-tersedia-di-2024,https://www.detik.com/search/searchall?query=blt&page=35
"Daftar Bansos 2024 Secara Online Lewat HP, Simak Caranya di Sini!",https://www.detik.com/sumut/bisnis/d-7308661/daftar-bansos-2024-secara-online-lewat-hp-simak-caranya-di-sini,https://www.detik.com/search/searchall?query=blt&page=35
"PPKM Darurat, Pemerintah Gelontorkan Rp 6,1 T Bansos Tunai",https://20.detik.com/detikflash/20210702-210702074/ppkm-darurat-pemerintah-gelontorkan-rp-6-1-t-bansos-tunai,https://www.detik.com/search/searchall?query=blt&page=35
TKN Bela Jokowi soal Penyaluran Bansos: Cara Instan Bantu Rakyat,https://news.detik.com/pemilu/d-7179172/tkn-bela-jokowi-soal-penyaluran-bansos-cara-instan-bantu-rakyat,https://www.detik.com/search/searchall?query=blt&page=35
"Bansos Dikritik, Nusron Wahid Sebut Keputusan Jokowi Tepat",https://www.detik.com/sumut/berita/d-7178361/bansos-dikritik-nusron-wahid-sebut-keputusan-jokowi-tepat,https://www.detik.com/search/searchall?query=blt&page=35
Perkara Pengeroyokan Bikin Kades di Halsel Minggat dari Rumah-Ogah Berkantor,https://www.detik.com/sulsel/hukum-dan-kriminal/d-7244538/perkara-pengeroyokan-bikin-kades-di-halsel-minggat-dari-rumah-ogah-berkantor,https://www.detik.com/search/searchall?query=blt&page=35
Bantuan UMKM Akan Berlanjut di 2021,https://finance.detik.com/foto-bisnis/d-5316316/bantuan-umkm-akan-berlanjut-di-2021,https://www.detik.com/search/searchall?query=blt&page=35
"Pembagian Bansos Dikritik, Nusron Wahid: Keputusan Jokowi Sudah Tepat",https://news.detik.com/berita/d-7178339/pembagian-bansos-dikritik-nusron-wahid-keputusan-jokowi-sudah-tepat,https://www.detik.com/search/searchall?query=blt&page=35
Driver Ojol Ancam Demo Besar Jika Tak Masuk Kriteria Penerima BBM Subsidi,https://finance.detik.com/energi/d-7662159/driver-ojol-ancam-demo-besar-jika-tak-masuk-kriteria-penerima-bbm-subsidi,https://www.detik.com/search/searchall?query=blt&page=35
Demo Warga Winong Pati Desak Kades Mundur karena Diduga Korupsi,https://www.detik.com/jateng/berita/d-7520252/demo-warga-winong-pati-desak-kades-mundur-karena-diduga-korupsi,https://www.detik.com/search/searchall?query=blt&page=35
Jokowi Buka-bukaan Alasan Bagi-bagi Sederet Bansos Jelang Pemilu,https://finance.detik.com/berita-ekonomi-bisnis/d-7172954/jokowi-buka-bukaan-alasan-bagi-bagi-sederet-bansos-jelang-pemilu,https://www.detik.com/search/searchall?query=blt&page=35
"Selain Marbot dan Guru Ngaji, Mahfud Janji Akan Gaji Guru Agama Lain",https://news.detik.com/pemilu/d-7137749/selain-marbot-dan-guru-ngaji-mahfud-janji-akan-gaji-guru-agama-lain,https://www.detik.com/search/searchall?query=blt&page=36
Cara Cek NIK KTP Penerima Bansos,https://finance.detik.com/berita-ekonomi-bisnis/d-7637677/cara-cek-nik-ktp-penerima-bansos,https://www.detik.com/search/searchall?query=blt&page=36
Luhut Bilang Ngapain Ribut soal Jokowi Rajin Bagikan Bansos,https://20.detik.com/detikupdate/20240211-240211085/luhut-bilang-ngapain-ribut-soal-jokowi-rajin-bagikan-bansos,https://www.detik.com/search/searchall?query=blt&page=36
"Gegara Namanya Unik, Orang-orang Ini Tak Bisa Dapat Bansos",https://20.detik.com/detikflash/20210524-210524071/gegara-namanya-unik-orang-orang-ini-tak-bisa-dapat-bansos,https://www.detik.com/search/searchall?query=blt&page=36
"Airlangga Jelaskan Bansos El Nino yang Disoal Ahli AMIN, Contohkan AS-India",https://news.detik.com/pemilu/d-7279480/airlangga-jelaskan-bansos-el-nino-yang-disoal-ahli-amin-contohkan-as-india,https://www.detik.com/search/searchall?query=blt&page=36
Bantuan Beras 10 Kg Lanjut Setelah Juni? Jokowi Jawab Begini,https://finance.detik.com/berita-ekonomi-bisnis/d-7167772/bantuan-beras-10-kg-lanjut-setelah-juni-jokowi-jawab-begini,https://www.detik.com/search/searchall?query=blt&page=36
Pria Ini Buktikan Efek Makan Torpedo Sapi Mentah Tiap Hari,https://www.detik.com/jabar/kuliner/d-7407413/pria-ini-buktikan-efek-makan-torpedo-sapi-mentah-tiap-hari,https://www.detik.com/search/searchall?query=blt&page=36
Asyik! BLT Gaji Rp 600 Ribu Gelombang 2 Bakal Segera Cair Lho,https://finance.detik.com/foto-bisnis/d-5241797/asyik-blt-gaji-rp-600-ribu-gelombang-2-bakal-segera-cair-lho,https://www.detik.com/search/searchall?query=blt&page=36
"Kisah Teknisi Jadi Agen BRILink Pulau Panggang, Cekatan Pakai EDC",https://inet.detik.com/cyberlife/d-7842347/kisah-teknisi-jadi-agen-brilink-pulau-panggang-cekatan-pakai-edc,https://www.detik.com/search/searchall?query=blt&page=36
Kenapa Ada Orang Beli Mobil Mewah tapi Pakai Nama Orang Lain/Perusahaan?,https://oto.detik.com/mobil/d-7492481/kenapa-ada-orang-beli-mobil-mewah-tapi-pakai-nama-orang-lain-perusahaan,https://www.detik.com/search/searchall?query=blt&page=36
Bahlil Respons Faisal Basri: Menteri Investasi Tak Pernah Bagi-bagi Bansos,https://news.detik.com/pemilu/d-7272789/bahlil-respons-faisal-basri-menteri-investasi-tak-pernah-bagi-bagi-bansos,https://www.detik.com/search/searchall?query=blt&page=36
"Jadi Ahli AMIN, Faisal Basri: Airlangga-Bahlil Paling Vulgar Politisasi Bansos",https://news.detik.com/pemilu/d-7271766/jadi-ahli-amin-faisal-basri-airlangga-bahlil-paling-vulgar-politisasi-bansos,https://www.detik.com/search/searchall?query=blt&page=36
Adu Program 3 Srikandi Jelang Debat Perdana Kandidat Cagub-Cawagub Jatim,https://www.detik.com/jatim/pilkada/d-7594103/adu-program-3-srikandi-jelang-debat-perdana-kandidat-cagub-cawagub-jatim,https://www.detik.com/search/searchall?query=blt&page=37
3 Cara Cek Penerima PIP Kemdikbud Online dan Offline,https://www.detik.com/sumbagsel/berita/d-7615555/3-cara-cek-penerima-pip-kemdikbud-online-dan-offline,https://www.detik.com/search/searchall?query=blt&page=37
"Survei Litbang Kompas: Kepuasan Kinerja Pemerintahan Jokowi Naik Jadi 75,6%",https://news.detik.com/berita/d-7399348/survei-litbang-kompas-kepuasan-kinerja-pemerintahan-jokowi-naik-jadi-75-6,https://www.detik.com/search/searchall?query=blt&page=37
"Diduga Gegara BLT, Kantor Desa di Sidrap Dibakar",https://20.detik.com/detikflash/20210522-210522052/diduga-gegara-blt-kantor-desa-di-sidrap-dibakar,https://www.detik.com/search/searchall?query=blt&page=37
Debat Sengit 3 Srikandi Bahas Kebutuhan Dasar Rakyat Jawa Timur,https://www.detik.com/jatim/pilkada/d-7590870/debat-sengit-3-srikandi-bahas-kebutuhan-dasar-rakyat-jawa-timur,https://www.detik.com/search/searchall?query=blt&page=37
"Demi Rakyat, PAN Minta Bansos Tetap Disalurkan Sesuai Jadwal",https://news.detik.com/berita/d-7120615/demi-rakyat-pan-minta-bansos-tetap-disalurkan-sesuai-jadwal,https://www.detik.com/search/searchall?query=blt&page=37
"Cara Cek Status DTKS untuk Dapat Bansos dan Daftar KIP, KIS hingga Prakerja",https://www.detik.com/jateng/bisnis/d-7335875/cara-cek-status-dtks-untuk-dapat-bansos-dan-daftar-kip-kis-hingga-prakerja,https://www.detik.com/search/searchall?query=blt&page=37
BLT UMKM Dorong Pelaku Usaha Bangkit di Masa Pandemi,https://finance.detik.com/foto-bisnis/d-5229307/blt-umkm-dorong-pelaku-usaha-bangkit-di-masa-pandemi,https://www.detik.com/search/searchall?query=blt&page=37
Pakar Nilai Kesaksian Waka Komisi VIII DPR di MK Bikin Kubu 02 di Atas Angin,https://news.detik.com/pemilu/d-7281364/pakar-nilai-kesaksian-waka-komisi-viii-dpr-di-mk-bikin-kubu-02-di-atas-angin,https://www.detik.com/search/searchall?query=blt&page=37
"Kata Ganjar soal Airlangga Bagi Bansos di NTB, Warga Terima Kasih ke Jokowi",https://news.detik.com/pemilu/d-7146113/kata-ganjar-soal-airlangga-bagi-bansos-di-ntb-warga-terima-kasih-ke-jokowi,https://www.detik.com/search/searchall?query=blt&page=37
Andre Rosiade Bantu Remaja Penderita Lumpuh di Padang,https://news.detik.com/berita/d-7598766/andre-rosiade-bantu-remaja-penderita-lumpuh-di-padang,https://www.detik.com/search/searchall?query=blt&page=37
Sekdes di Sukabumi Dinonaktifkan hingga Diburu Polisi gegara Korupsi,https://www.detik.com/jabar/hukum-dan-kriminal/d-7204566/sekdes-di-sukabumi-dinonaktifkan-hingga-diburu-polisi-gegara-korupsi,https://www.detik.com/search/searchall?query=blt&page=37
"Ahli 01 dan 03 di MK Anggap Ada Politisasi Bansos, Begini Respons Jokowi",https://news.detik.com/pemilu/d-7275486/ahli-01-dan-03-di-mk-anggap-ada-politisasi-bansos-begini-respons-jokowi,https://www.detik.com/search/searchall?query=blt&page=38
Mantan Sekdes di Pangandaran Tilap Duit Desa untuk Judi Online,https://www.detik.com/jabar/hukum-dan-kriminal/d-7384354/mantan-sekdes-di-pangandaran-tilap-duit-desa-untuk-judi-online,https://www.detik.com/search/searchall?query=blt&page=38
Andre Rosiade Raih detikcom Awards 'Legislator Pembela Rakyat 2019-2024',https://news.detik.com/berita/d-7593383/andre-rosiade-raih-detikcom-awards-legislator-pembela-rakyat-2019-2024,https://www.detik.com/search/searchall?query=blt&page=38
"Gegara BLT Tak Cair, Suami di Jambi Tega Aniaya-Tusuk Istri",https://20.detik.com/detikflash/20210420-210420127/gegara-blt-tak-cair-suami-di-jambi-tega-aniaya-tusuk-istri,https://www.detik.com/search/searchall?query=blt&page=38
